t,target_nn,target_mu,n_z_g,alpha_deg,elevator,throttle,aileron,rudder,q_rps,p_rps,roll_deg,pitch_deg,alt_m,airspeed_mps,thrust_lbs,mach
1.4166666666666667,1.0,0.0,-1.1673945875039047,1.4173759702672708,-0.32205198678306324,0.8,-0.0008549438937181749,0.00021336027824514177,-0.03485202348632797,-0.001808234616454779,-0.02768597848046786,2.6265066389833107,3050.1838793721827,187.1549669910431,18961.302613169024,0.6532077948500434
1.5,1.0,0.0,-1.2420337263344727,1.2155278079651328,0.2354438838945936,0.8,-0.0011558367925811447,0.0002159080987582388,-0.03445464037014851,-0.0024352879182077433,-0.03744484404633163,2.460670868979403,3050.567537326768,187.55197545232465,18966.156799983684,0.6545703155039552
1.5833333333333333,1.0,0.0,-1.0119360969492472,1.015534132083317,0.2590517861360877,0.8,-0.00156140987152345,0.00021804101779624268,-0.039224526627446535,-0.0032824419845532693,-0.05059358166841648,2.2763247732064578,3050.9600064849883,187.95500690424765,18971.08387834197,0.655953464233247
1.6666666666666667,1.0,0.0,-0.7784486990951492,0.8136780036238582,-0.33863374087554454,0.8,-0.0021084658312660568,0.00022061455519405262,-0.04910659351677967,-0.004427694988289676,-0.06832270768948466,2.070316044519915,3051.3552543003652,188.35991034451334,18976.03549681269,0.6573429159132403
1.75,1.0,0.0,-0.8467787184076694,0.6030937031167655,-0.3911785999500937,0.8,-0.002846781560853995,0.0002250438160561053,-0.05298129364755579,-0.0059764170703130275,-0.09224406030664135,1.8392777200668935,3051.7475427828404,188.76626108333335,18981.01269790355,0.6587370096045507
1.8333333333333333,1.0,0.0,-0.9221931675267916,0.39127147469748513,0.16386542809535293,0.8,-0.00384381004115602,0.00023367933063424506,-0.05087462141043433,-0.008071350676800992,-0.12454051576882022,1.5902404891686146,3052.131424248719,189.17226411122027,18985.99783982079,0.6601294444056923
1.9166666666666667,1.0,0.0,-0.6913296597244734,0.1879580148174863,0.18932698579017732,0.8,-0.005190947598096415,0.00025026016581504207,-0.05428542218904038,-0.010906244339284521,-0.1681680019628692,1.3300165736824912,3052.501174520919,189.58472087561051,18991.088680015113,0.6615430792265948
2.0,1.0,0.0,-0.4615171980142123,-0.012605010447347315,-0.40787713954493815,0.8,-0.007011907907858576,0.00028044578760451724,-0.06309957647161103,-0.014743623073120443,-0.22712923543178729,1.054222144697941,3052.850953748775,189.99903089688638,18996.23054150121,0.6629620720595822
2.0833333333333335,1.0,0.0,-0.5334903111615464,-0.21868711396949733,-0.461122507208466,0.8,-0.009475452261543078,0.00033264869808411537,-0.06628947157806081,-0.01996513020727132,-0.3068749141760252,0.7580944133952742,3053.1753840537876,190.41007860017757,19001.361176116072,0.6643688583255187
2.1666666666666665,1.0,0.0,-0.6132667929085335,-0.4256149373900832,0.09114495683686459,0.8,-0.012818180784633263,0.00042007879881209107,-0.06415506555799837,-0.02709575044584746,-0.4149752388207793,0.4458588858574473,3053.4692961191745,190.81205054367982,19006.40858930179,0.6657435228218737
2.25,1.0,0.0,-0.397979913010848,-0.6274657078813377,0.11317359499597915,0.8,-0.017360626957621736,0.0005631215572297993,-0.06783643308296113,-0.03682724714433093,-0.5617808241450007,0.12111689939599155,3053.727376103452,191.21078826499428,19011.457214766957,0.667105678675224
2.3333333333333335,1.0,0.0,-0.23728519179785942,-0.8277383736244674,-0.36918873594725365,0.8,-0.023540365596674894,0.000792174808093469,-0.0719546256176982,-0.050113244400996744,-0.7614133565362169,-0.21555173543810632,3053.944634801254,191.60127390863727,19016.44546364268,0.6684381181123699
2.4166666666666665,1.0,0.0,-0.35856177664443595,-1.0066533501029014,-0.49137051768200046,0.8,-0.031955506369106684,0.0011479641815740399,-0.06557528072342506,-0.06824022017402749,-1.0331625643204938,-0.5353299670821551,3054.11801224992,191.97775063904632,19021.29943303861,0.6697212103167294
2.5,1.0,0.0,-0.5111933734065363,-1.1580804968542397,0.07814949921751323,0.8,-0.04341677680076307,0.001679236097841955,-0.05486913819856433,-0.09294183834841188,-1.4032379353009883,-0.8275406028996058,3054.246358437887,192.34083286334265,19026.028478063396,0.670957004998964
2.5833333333333335,1.0,0.0,-0.3847719618219327,-1.2852248943951592,0.12418324674155204,0.8,-0.0590292752837266,0.002457485461027886,-0.051074902316518414,-0.1266307482358497,-1.9073303984644783,-1.0927544133021398,3054.330052952269,192.69324452689602,19030.66855888165,0.672154759348119
2.6666666666666665,1.0,0.0,-0.2887051790982209,-1.4061968570485746,-0.41771051923040403,0.8,-0.08030573903760177,0.0035871780786937146,-0.053936355232257566,-0.17261076427085215,-2.594241965454933,-1.3417291022969788,3054.3712845822934,193.02823522635776,19035.12613130326,0.6732916875388836
2.75,1.0,0.0,-0.5390872288726816,-1.5421812388653031,-0.4242469298012321,0.8,-0.10931830828357787,0.005223946722980022,-0.05200368361128259,-0.23540272880977045,-3.530739521849349,-1.584708570190057,3054.3749485029102,193.33310059786533,19039.22419525828,0.6743249444975675
2.8333333333333335,1.0,0.0,-0.8369725782183209,-1.7004866833049128,0.17241124906015867,0.8,-0.14890415985603006,0.0076089754401657645,-0.0454432057816349,-0.3212265087403378,-4.808210465050866,-1.8210522540860075,3054.3489796948943,193.6001653141183,19042.849652879457,0.675228861167952
2.9166666666666665,1.0,0.0,-0.8838934777529274,-1.8881486799169844,0.26214265825039534,0.8,-0.20294830416933118,0.011123690957870995,-0.04571143617822856,-0.43865875350781797,-6.551902801374878,-2.0506961810963773,3054.3043582349896,193.82182602177352,19045.88672086206,0.6759781383503312
3.0,4.0,0.0,-1.0033364263812796,-2.130700316721067,-1.055503016884664,0.8,-0.2767879102219395,0.016379957393821774,-0.052772364488590504,-0.5995100911105604,-8.933786779438226,-2.285263255392363,3054.2561435112657,193.97768089233188,19048.042400976447,0.6765042813727477
